singl303	1	Streptococcus thermophilus CIRM1121	69147167	STHERMO_v1_2013	CDS	automatic/finished		Low molecular weight protein tyrosine phosphatase	3.1.3.48	no						no		2019-07-04 00:00:00	-1	1709513	1709722	210
singl304	1	Streptococcus thermophilus CIRM1121	69147169	STHERMO_v1_2015	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-04 00:00:00	-1	1711550	1711735	186
singl305	1	Streptococcus thermophilus CIRM1121	69147170	STHERMO_v1_2016	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-04 00:00:00	-2	1711762	1712064	303
singl306	1	Streptococcus thermophilus CIRM1121	69147312	STHERMO_v1_p0003	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-04 00:00:00	+1	3250	3387	138
singl307	1	Streptococcus thermophilus CIRM1122	69620277	STHERMO_v1_0291	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-1	264823	265047	225
singl308	1	Streptococcus thermophilus CIRM1122	69620336	STHERMO_v1_0350	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-2	316521	316667	147
singl309	1	Streptococcus thermophilus CIRM1122	69620686	STHERMO_v1_0700	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+2	620501	621160	660
singl310	1	Streptococcus thermophilus CIRM1122	69620750	STHERMO_v1_0764	CDS	automatic/finished		Type I restriction-modification system, specificity subunit S	3.1.21.3	no						no		2019-07-31 00:00:00	+1	675634	676809	1176
singl311	1	Streptococcus thermophilus CIRM1122	69620753	STHERMO_v1_0767	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+1	678508	679047	540
singl312	1	Streptococcus thermophilus CIRM1122	69621113	STHERMO_v1_1127	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+2	968963	969334	372
singl313	1	Streptococcus thermophilus CIRM1122	69621115	STHERMO_v1_1129	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+2	970568	971266	699
singl314	1	Streptococcus thermophilus CIRM1125	69598410	STHERMO_v1_0051	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+3	48348	48503	156
singl315	1	Streptococcus thermophilus CIRM1125	69598598	STHERMO_v1_0239	CDS	automatic/finished		putative hydrolase (fragment)		no						no	3 : Putative function from multiple computational evidences	2019-07-31 00:00:00	-1	217415	217582	168
singl316	1	Streptococcus thermophilus CIRM1125	69598615	STHERMO_v1_0256	fCDS	automatic/finished	rlmKB	fragment of m(7)G2069 methylase of 23S rRNA (part 2)	2.1.1.264	pseudo	e : enzyme				22210896, 22362734	no	2a : Function from experimental evidences in other organisms	2019-07-31 00:00:00	+3	233121	233891	771
singl317	1	Streptococcus thermophilus CIRM1125	69598624	STHERMO_v1_0265	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+1	244630	244815	186
singl318	1	Streptococcus thermophilus CIRM1125	69598653	STHERMO_v1_0294	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+2	264950	265081	132
singl319	1	Streptococcus thermophilus CIRM1125	69598661	STHERMO_v1_0302	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-3	267432	267569	138
singl320	1	Streptococcus thermophilus CIRM1125	69598735	STHERMO_v1_0376	CDS	automatic/finished		conserved protein of unknown function		no	u : unknown	1 : Unknown				no	4 : Unknown function but conserved in other organisms	2019-07-31 00:00:00	+3	330960	331109	150
singl321	1	Streptococcus thermophilus CIRM1125	69598857	STHERMO_v1_0498	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+2	445106	445288	183
singl322	1	Streptococcus thermophilus CIRM1125	69598986	STHERMO_v1_0627	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+2	555890	556012	123
singl323	1	Streptococcus thermophilus CIRM1125	69599055	STHERMO_v1_0696	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+2	618443	618583	141
singl324	1	Streptococcus thermophilus CIRM1125	69599097	STHERMO_v1_0738	CDS	automatic/finished		Type I restriction-modification system, specificity subunit S	3.1.21.3	no						no		2019-07-31 00:00:00	+2	655118	656248	1131
singl325	1	Streptococcus thermophilus CIRM1125	69599098	STHERMO_v1_0739	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+2	656336	656845	510
singl326	1	Streptococcus thermophilus CIRM1125	69599239	STHERMO_v1_0880	CDS	automatic/finished		Glycerol-3-phosphate cytidylyltransferase	2.7.7.39	no						no		2019-07-31 00:00:00	+2	774059	774322	264
singl327	1	Streptococcus thermophilus CIRM1125	69599240	STHERMO_v1_0881	CDS	automatic/finished		Lipopolysaccharide cholinephosphotransferase		no						no		2019-07-31 00:00:00	+1	774334	775152	819
singl328	1	Streptococcus thermophilus CIRM1125	69599241	STHERMO_v1_0882	CDS	automatic/finished		O-antigen polymerase		no						no		2019-07-31 00:00:00	+2	775208	776470	1263
singl329	1	Streptococcus thermophilus CIRM1125	69599260	STHERMO_v1_0901	fCDS	automatic/finished	adhP	fragment of alcohol dehydrogenase, 1-propanol preferring (part 2)	1.1.1.1	pseudo	c : carrier	1 : Unknown	1.1.5.2 : Ethanol degradation ; 1.3.5 : Fermentation ; 1.3.7 : Anaerobic respiration ;	6.3 : Anaerobic ; 6.7 : Fermentation ;		no	2a : Function from experimental evidences in other organisms	2019-07-31 00:00:00	+1	788791	788943	153
singl330	1	Streptococcus thermophilus CIRM1125	69599261	STHERMO_v1_0902	fCDS	automatic/finished	adhP	fragment of alcohol dehydrogenase, 1-propanol preferring (part 3)	1.1.1.1	pseudo	c : carrier	1 : Unknown	1.1.5.2 : Ethanol degradation ; 1.3.5 : Fermentation ; 1.3.7 : Anaerobic respiration ;	6.3 : Anaerobic ; 6.7 : Fermentation ;		no	2a : Function from experimental evidences in other organisms	2019-07-31 00:00:00	+2	789029	789400	372
singl331	1	Streptococcus thermophilus CIRM1125	69599281	STHERMO_v1_0922	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-1	808463	808573	111
singl332	1	Streptococcus thermophilus CIRM1125	69599387	STHERMO_v1_1028	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+3	885918	886637	720
singl333	1	Streptococcus thermophilus CIRM1125	69599482	STHERMO_v1_1123	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-3	957084	957248	165
singl334	1	Streptococcus thermophilus CIRM1125	69599483	STHERMO_v1_1124	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-1	957623	957841	219
singl335	1	Streptococcus thermophilus CIRM1125	69599484	STHERMO_v1_1125	CDS	automatic/finished		conserved membrane protein of unknown function		no	u : unknown	1 : Unknown				no	4 : Unknown function but conserved in other organisms	2019-07-31 00:00:00	-3	957855	958952	1098
singl336	1	Streptococcus thermophilus CIRM1125	69599489	STHERMO_v1_1130	CDS	automatic/finished		dTDP-4-dehydrorhamnose reductase	1.1.1.133	no						no		2019-07-31 00:00:00	-1	961838	962284	447
singl337	1	Streptococcus thermophilus CIRM1125	69599490	STHERMO_v1_1131	CDS	automatic/finished		dTDP-glucose 4,6-dehydratase	4.2.1.46	no						no		2019-07-31 00:00:00	-1	962381	962500	120
singl338	1	Streptococcus thermophilus CIRM1125	69599556	STHERMO_v1_1197	fCDS	automatic/finished	galE	fragment of UDP-glucose 4-epimerase (part 1)	5.1.3.2, 5.1.3.7	pseudo	e : enzyme			16.8 : Protect ; 16.11 : Scavenge (Catabolism) ;	1906927, 9555917, 14597172	no	2a : Function from experimental evidences in other organisms	2019-07-31 00:00:00	-1	1014578	1014835	258
singl339	1	Streptococcus thermophilus CIRM1125	69599756	STHERMO_v1_1397	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+3	1193682	1193798	117
singl340	1	Streptococcus thermophilus CIRM1125	69599841	STHERMO_v1_1482	CDS	automatic/finished		membrane protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-3	1272423	1273022	600
singl341	1	Streptococcus thermophilus CIRM1125	69599842	STHERMO_v1_1483	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-2	1273126	1273440	315
singl342	1	Streptococcus thermophilus CIRM1125	69600346	STHERMO_v1_1987	CDS	automatic/finished		membrane protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-2	1693480	1694139	660
singl343	1	Streptococcus thermophilus CIRM1125	69600355	STHERMO_v1_1996	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+1	1704847	1705242	396
singl344	1	Streptococcus thermophilus CIRM1358	69168190	STHERMO_v1_1083	CDS	automatic/finished		Galactosyl transferase		no						no		2019-07-08 00:00:00	-1	954122	954886	765
singl345	1	Streptococcus thermophilus CIRM1358	69168191	STHERMO_v1_1084	CDS	automatic/finished		putative Chloramphenicol O-acetyltransferase	2.3.1.28	no	e : enzyme					no	3 : Putative function from multiple computational evidences	2019-07-08 00:00:00	-1	954953	955615	663
singl346	1	Streptococcus thermophilus CIRM1358	69168192	STHERMO_v1_1085	CDS	automatic/finished		conserved protein of unknown function		no	u : unknown	1 : Unknown				no	4 : Unknown function but conserved in other organisms	2019-07-08 00:00:00	-2	955705	956664	960
singl347	1	Streptococcus thermophilus CIRM1358	69168193	STHERMO_v1_1086	CDS	automatic/finished	rfbF	Glycosyltransferase RfbF		no						no		2019-07-08 00:00:00	-1	957863	958759	897
singl348	1	Streptococcus thermophilus CIRM1358	69168194	STHERMO_v1_1087	CDS	automatic/finished		putative Glycosyl transferase group 1		no						no	3 : Putative function from multiple computational evidences	2019-07-08 00:00:00	-2	958756	959835	1080
singl349	1	Streptococcus thermophilus CIRM1358	69168629	STHERMO_v1_1522	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-2	1340827	1341078	252
singl350	1	Streptococcus thermophilus CIRM1358	69169147	STHERMO_v1_2040	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+3	1762896	1763066	171
singl351	1	Streptococcus thermophilus CIRM16	68584954	STHERMO_v1_0116	CDS	automatic/finished		conserved protein of unknown function		no	u : unknown	1 : Unknown				no	4 : Unknown function but conserved in other organisms	2019-06-06 00:00:00	+1	111574	112428	855
singl352	1	Streptococcus thermophilus CIRM16	68584955	STHERMO_v1_0117	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-06-06 00:00:00	+2	112547	112918	372
singl353	1	Streptococcus thermophilus CIRM16	68584956	STHERMO_v1_0118	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-06-06 00:00:00	+1	112897	113538	642
singl354	1	Streptococcus thermophilus CIRM16	68584957	STHERMO_v1_0119	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-06-06 00:00:00	+3	113544	113855	312
singl355	1	Streptococcus thermophilus CIRM16	68584958	STHERMO_v1_0120	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-06-06 00:00:00	+1	113869	114018	150
singl356	1	Streptococcus thermophilus CIRM16	68584960	STHERMO_v1_0122	CDS	automatic/finished		conserved protein of unknown function		no	u : unknown	1 : Unknown				no	4 : Unknown function but conserved in other organisms	2019-06-06 00:00:00	-1	115322	115726	405
singl357	1	Streptococcus thermophilus CIRM16	68584962	STHERMO_v1_0124	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-06-06 00:00:00	-1	116096	116326	231
singl358	1	Streptococcus thermophilus CIRM16	68584963	STHERMO_v1_0125	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-06-06 00:00:00	+2	116789	116992	204
singl359	1	Streptococcus thermophilus CIRM16	68584965	STHERMO_v1_0127	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-06-06 00:00:00	+3	118074	118319	246
singl360	1	Streptococcus thermophilus CIRM16	68585203	STHERMO_v1_0365	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-06-06 00:00:00	-3	331110	331286	177
singl361	1	Streptococcus thermophilus CIRM16	68585552	STHERMO_v1_0714	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-06-06 00:00:00	+2	640448	640603	156
singl362	1	Streptococcus thermophilus CIRM16	68585591	STHERMO_v1_0753	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-06-06 00:00:00	+3	670875	671081	207
singl363	1	Streptococcus thermophilus CIRM16	68585798	STHERMO_v1_0960	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-06-06 00:00:00	+3	845280	845402	123
singl364	1	Streptococcus thermophilus CIRM16	68585903	STHERMO_v1_1065	fCDS	automatic/finished	glgP	fragment of glycogen phosphorylase (part 2)	2.4.1.1	pseudo	e : enzyme			16.11 : Scavenge (Catabolism) ; 16.14 : Store ;	8145641, 9244254, 15272305	no	2a : Function from experimental evidences in other organisms	2019-06-06 00:00:00	-3	925986	926747	762
singl365	1	Streptococcus thermophilus CIRM16	68586160	STHERMO_v1_1322	fCDS	automatic/finished	citB	fragment of aconitate hydratase (bifunctional aconitase) (part 1)	4.2.1.3	pseudo	e : enzyme			16.2 : Construct biomass (Anabolism) ; 16.11 : Scavenge (Catabolism) ;	9642180, 10468622, 10656796, 14636591, 16395550, 16923907, 22720735, 23354745	no	2a : Function from experimental evidences in other organisms	2019-06-06 00:00:00	-2	1138585	1140096	1512
singl366	1	Streptococcus thermophilus CIRM18	68588323	STHERMO_v1_1381	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-06-06 00:00:00	-1	1211084	1211227	144
singl367	1	Streptococcus thermophilus CIRM19	69175734	STHERMO_v1_0015	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-2	15980	16117	138
singl368	1	Streptococcus thermophilus CIRM19	69175876	STHERMO_v1_0157	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+1	152815	152997	183
singl369	1	Streptococcus thermophilus CIRM19	69176229	STHERMO_v1_0510	fCDS	automatic/finished	mtnE	fragment of methionine-glutamine aminotransferase (part 1)	2.6.1.1	pseudo	e : enzyme			16.2 : Construct biomass (Anabolism) ; 16.11 : Scavenge (Catabolism) ;	12670965, 15102328, 23429746, 24387040	no	2a : Function from experimental evidences in other organisms	2019-07-08 00:00:00	+1	448426	448821	396
singl370	1	Streptococcus thermophilus CIRM19	69176230	STHERMO_v1_0511	fCDS	automatic/finished	mtnE	fragment of methionine-glutamine aminotransferase (part 2)	2.6.1.1	pseudo	e : enzyme			16.2 : Construct biomass (Anabolism) ; 16.11 : Scavenge (Catabolism) ;	12670965, 15102328, 23429746, 24387040	no	2a : Function from experimental evidences in other organisms	2019-07-08 00:00:00	+2	448796	449575	780
singl371	1	Streptococcus thermophilus CIRM19	69176440	STHERMO_v1_0721	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-2	636140	636256	117
singl372	1	Streptococcus thermophilus CIRM19	69176441	STHERMO_v1_0722	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-1	636468	636740	273
singl373	1	Streptococcus thermophilus CIRM19	69176485	STHERMO_v1_0766	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+3	673530	674681	1152
singl374	1	Streptococcus thermophilus CIRM19	69176486	STHERMO_v1_0767	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+1	674719	675144	426
singl375	1	Streptococcus thermophilus CIRM19	69176487	STHERMO_v1_0768	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+2	675101	675619	519
singl376	1	Streptococcus thermophilus CIRM19	69176629	STHERMO_v1_0910	CDS	automatic/finished		putative Type I site-specific deoxyribonuclease	3.1.21.3	no	e : enzyme					no	3 : Putative function from multiple computational evidences	2019-07-08 00:00:00	-2	800426	801085	660
singl377	1	Streptococcus thermophilus CIRM19	69176632	STHERMO_v1_0913	CDS	automatic/finished		conserved protein of unknown function		no	u : unknown	1 : Unknown				no	4 : Unknown function but conserved in other organisms	2019-07-08 00:00:00	+3	802593	802775	183
singl378	1	Streptococcus thermophilus CIRM19	69176869	STHERMO_v1_1150	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+3	984366	984548	183
singl379	1	Streptococcus thermophilus CIRM19	69177290	STHERMO_v1_1571	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+1	1353826	1354071	246
singl380	1	Streptococcus thermophilus CIRM19	69177810	STHERMO_v1_2091	CDS	automatic/finished		conserved protein of unknown function		no	u : unknown	1 : Unknown				no	4 : Unknown function but conserved in other organisms	2019-07-08 00:00:00	+2	1780376	1780624	249
singl381	1	Streptococcus thermophilus CIRM2101	68801015	STHERMO_v1_0738	CDS	automatic/finished		Type I restriction-modification system, specificity subunit S	3.1.21.3	no						no		2019-06-11 00:00:00	+2	668270	669478	1209
singl382	1	Streptococcus thermophilus CIRM2101	68801107	STHERMO_v1_0830	CDS	automatic/finished		SSU ribosomal protein S20p		no						no		2019-06-11 00:00:00	-3	752117	752272	156
singl383	1	Streptococcus thermophilus CIRM23	69173214	STHERMO_v1_1763	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-3	1535213	1535686	474
singl384	1	Streptococcus thermophilus CIRM23	69173318	STHERMO_v1_1867	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+1	1626658	1626993	336
singl385	1	Streptococcus thermophilus CIRM29	69178084	STHERMO_v1_0154	fCDS	automatic/finished	pyrG	fragment of CTP synthetase (part 2)	6.3.4.2	pseudo	e : enzyme			16.2 : Construct biomass (Anabolism) ;	11544212, 15252202, 17158658, 17302819, 30251661	no	2a : Function from experimental evidences in other organisms	2019-07-08 00:00:00	+1	152263	152916	654
singl386	1	Streptococcus thermophilus CIRM29	69178688	STHERMO_v1_0758	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+1	678040	678270	231
singl387	1	Streptococcus thermophilus CIRM30	69173694	STHERMO_v1_0096	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+1	97108	97182	75
singl388	1	Streptococcus thermophilus CIRM30	69173707	STHERMO_v1_0109	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+3	104862	104975	114
singl389	1	Streptococcus thermophilus CIRM30	69173736	STHERMO_v1_0138	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-3	142052	142273	222
singl390	1	Streptococcus thermophilus CIRM30	69173752	STHERMO_v1_0154	CDS	automatic/finished		2',3'-cyclic-nucleotide 2'-phosphodiesterase	3.1.4.16	no						no		2019-07-08 00:00:00	+1	154288	154743	456
singl391	1	Streptococcus thermophilus CIRM30	69173907	STHERMO_v1_0309	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+3	281334	281546	213
singl392	1	Streptococcus thermophilus CIRM30	69173931	STHERMO_v1_0333	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-2	303426	304157	732
singl393	1	Streptococcus thermophilus CIRM30	69173932	STHERMO_v1_0334	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-2	304749	305015	267
singl394	1	Streptococcus thermophilus CIRM30	69174285	STHERMO_v1_0687	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+2	622277	622588	312
singl395	1	Streptococcus thermophilus CIRM30	69174322	STHERMO_v1_0724	CDS	automatic/finished		Type I restriction-modification system, specificity subunit S	3.1.21.3	no						no		2019-07-08 00:00:00	+1	658933	660087	1155
singl396	1	Streptococcus thermophilus CIRM30	69174323	STHERMO_v1_0725	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+3	660252	660500	249
singl397	1	Streptococcus thermophilus CIRM30	69174606	STHERMO_v1_1008	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+2	897530	897673	144
singl398	1	Streptococcus thermophilus CIRM30	69174625	STHERMO_v1_1027	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-3	916445	916717	273
singl399	1	Streptococcus thermophilus CIRM30	69174627	STHERMO_v1_1029	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-3	917447	917680	234
singl400	1	Streptococcus thermophilus CIRM30	69174659	STHERMO_v1_1061	CDS	automatic/finished		Histidine phosphatase family protein		no						no		2019-07-08 00:00:00	-2	941436	941981	546
singl401	1	Streptococcus thermophilus CIRM30	69174676	STHERMO_v1_1078	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+3	953763	954017	255
singl402	1	Streptococcus thermophilus CIRM30	69174973	STHERMO_v1_1375	CDS	automatic/finished		membrane protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+2	1209989	1210897	909
singl403	1	Streptococcus thermophilus CIRM30	69174974	STHERMO_v1_1376	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+3	1210818	1211165	348
singl404	1	Streptococcus thermophilus CIRM30	69174975	STHERMO_v1_1377	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+2	1211165	1211866	702
singl405	1	Streptococcus thermophilus CIRM30	69175070	STHERMO_v1_1472	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-1	1302757	1302903	147
singl406	1	Streptococcus thermophilus CIRM30	69175158	STHERMO_v1_1560	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	+1	1378360	1378482	123
singl407	1	Streptococcus thermophilus CIRM30	69175159	STHERMO_v1_1561	CDS	automatic/finished		Radical SAM/SPASM domain-containing protein		no						no		2019-07-08 00:00:00	+1	1378501	1379895	1395
singl408	1	Streptococcus thermophilus CIRM30	69175190	STHERMO_v1_1592	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-3	1406186	1406305	120
singl409	1	Streptococcus thermophilus CIRM30	69175195	STHERMO_v1_1597	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-3	1408337	1408522	186
singl410	1	Streptococcus thermophilus CIRM30	69175304	STHERMO_v1_1706	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-3	1492571	1492831	261
singl411	1	Streptococcus thermophilus CIRM30	69175306	STHERMO_v1_1708	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-1	1494520	1494723	204
singl412	1	Streptococcus thermophilus CIRM30	69175533	STHERMO_v1_1935	CDS	automatic/finished		Type I restriction-modification system, specificity subunit S	3.1.21.3	no						no		2019-07-08 00:00:00	-2	1696665	1697837	1173
singl413	1	Streptococcus thermophilus CIRM30	69175535	STHERMO_v1_1937	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-2	1699425	1700603	1179
singl414	1	Streptococcus thermophilus CIRM30	69175649	STHERMO_v1_2051	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-08 00:00:00	-2	1785729	1785875	147
singl415	1	Streptococcus thermophilus CIRM32	68590241	STHERMO_v1_1148	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-06-06 00:00:00	-2	982626	982739	114
singl416	1	Streptococcus thermophilus CIRM336	69602595	STHERMO_v1_0041	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+3	42390	42926	537
singl417	1	Streptococcus thermophilus CIRM336	69602841	STHERMO_v1_0287	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-3	274224	275114	891
singl418	1	Streptococcus thermophilus CIRM336	69602852	STHERMO_v1_0298	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	-2	282583	282708	126
singl419	1	Streptococcus thermophilus CIRM336	69602893	STHERMO_v1_0339	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+1	317344	317451	108
singl420	1	Streptococcus thermophilus CIRM336	69602895	STHERMO_v1_0341	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+1	317809	317895	87
singl421	1	Streptococcus thermophilus CIRM336	69602925	STHERMO_v1_0371	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2019-07-31 00:00:00	+3	344526	344654	129
